user_id,first_name,last_name,days_active,churn_flag
1981,Lily,Thomas,250,1
1982,Alice,Brown,104,0
1983,Ella,Adams,350,0
1984,Alice,Wright,46,0
1985,Grace,Lewis,36,0
1986,Lily,Evans,125,0
1987,Eva,Smith,193,0
1988,Ava,Davis,246,1
1989,Charlotte,Johnson,170,0
1990,Ava,Taylor,76,1
1991,Sofia,Perez,331,0
1992,Lily-Rose,Hill,363,0
1993,Freya,Robinson,228,0
1994,Eva,Johnson,149,0
1995,Emily,Mitchell,32,0
1996,Amelia,Clark,26,0
1997,Charlotte,Hall,285,0
1998,Clara,Scott,233,1
1999,Eva,Thomas,241,0
2000,Charlotte,Baker,247,0
2001,Lucy,Taylor,75,0
2002,Aurora,King,28,0
2003,Maya,Hill,5,0
2004,Ava,Taylor,331,0
2005,Aurora,Perez,85,1
2006,Lucy,Allen,246,0
2007,Lily-Rose,Young,266,0
2008,Ruby,Hernandez,297,0
2009,Ava,Carter,76,0
2010,Eva,Martin,329,0
2011,Grace,Wilson,202,0
2012,Maya,Thomas,4,0
2013,Chloe,Scott,334,0
2014,Maya,Smith,21,0
2015,Hannah,Martin,245,0
2016,Maya,Lewis,103,1
2017,Mia,Moore,359,1
2018,Freya,Carter,85,0
2019,Chloe,Adams,266,0
2020,Ava,Allen,360,1
2021,Ruby,Carter,173,0
2022,Ella,Hall,354,0
2023,Ella,King,35,0
2024,Alice,Hernandez,254,0
2025,Ava,Moore,222,0
2026,Isabella,Baker,350,0
2027,Chloe,Johnson,177,0
2028,Ava,Nelson,199,1
2029,Ruby,Lewis,71,0
2030,Grace,Hernandez,136,0
2031,Lucy,Carter,315,0
2032,Freya,Brown,212,0
2033,Freya,Taylor,266,0
2034,Eva,Allen,14,0
2035,Lucy,Smith,7,0
2036,Sofia,Lewis,349,0
2037,Lily,Adams,246,0
2038,Julia,Johnson,81,0
2039,Ava,Wright,287,0
2040,Eva,Johnson,309,0
2041,Sophia,Davis,251,0
2042,Aria,Hill,271,1
2043,Charlotte,Davis,79,0
2044,Sophia,Hill,277,0
2045,Hannah,Perez,269,0
2046,Charlotte,Martin,1,0
2047,Freya,Hernandez,127,0
2048,Zoe,Lee,144,0
2049,Isabella,Wilson,103,0
2050,Isabella,Nelson,260,0
2051,Chloe,Johnson,140,0
2052,Aria,Perez,90,0
2053,Leah,Brown,241,0
2054,Ella,Hall,152,1
2055,Olivia,Thomas,104,1
2056,Lily,Lewis,331,0
2057,Ella,Carter,271,1
2058,Emma,Walker,94,0
2059,Maya,Carter,246,0
2060,Scarlett,Walker,155,0
2061,Olivia,Allen,325,0
2062,Isabella,Mitchell,75,1
2063,Maya,Wright,17,0
2064,Eva,Evans,66,0
2065,Emma,Lewis,298,0
2066,Eva,King,193,0
2067,Ella,Wilson,334,0
2068,Maya,Evans,130,0
2069,Mia,Moore,286,0
2070,Emma,Robinson,145,0
2071,Amelia,Hill,170,1
2072,Lucy,Nelson,208,0
2073,Ava,Perez,26,1
2074,Mia,Adams,165,0
2075,Amelia,Moore,273,0
2076,Hannah,Hall,59,0
2077,Julia,Wilson,21,0
2078,Emma,Wilson,170,0
2079,Aria,Davis,57,0
2080,Emma,Carter,143,0
2081,Eva,Adams,285,1
2082,Lily-Rose,Clark,216,0
2083,Julia,Baker,90,0
2084,Ella,Hall,34,0
2085,Emily,Taylor,362,0
2086,Maya,Scott,86,0
2087,Julia,Lewis,170,0
2088,Lucy,Robinson,125,0
2089,Olivia,Wright,360,0
2090,Aurora,Clark,113,0
2091,Freya,Wright,169,0
2092,Amelia,Robinson,140,1
2093,Emma,Moore,213,0
2094,Charlotte,Taylor,169,0
2095,Julia,Lee,8,0
2096,Lily,Walker,105,0
2097,Aria,Wilson,224,0
2098,Mia,Young,320,0
2099,Hannah,Taylor,199,0
2100,Maya,Moore,320,0
2101,Isabella,Martin,63,0
2102,Leah,Carter,166,0
2103,Emma,Taylor,64,0
2104,Emily,Johnson,364,0
2105,Ella,Baker,285,0
2106,Ava,Wilson,162,0
2107,Lily,Perez,143,0
2108,Lily-Rose,Hernandez,206,0
2109,Charlotte,Hernandez,86,0
2110,Isabella,Moore,61,0
2111,Clara,Young,323,0
2112,Leah,Lewis,237,0
2113,Lily,Lee,221,0
2114,Hannah,Wright,361,1
2115,Lily-Rose,Smith,361,0
2116,Olivia,Nelson,213,0
2117,Olivia,Davis,139,1
2118,Eva,Hernandez,225,1
2119,Isabella,Thomas,317,1
2120,Ella,Davis,72,0
2121,Aria,Robinson,63,1
2122,Maya,Nelson,242,1
2123,Isabella,Martin,312,0
2124,Olivia,Taylor,106,0
2125,Sofia,Nelson,277,0
2126,Lucy,Young,205,0
2127,Mia,Smith,12,1
2128,Clara,Walker,338,0
2129,Sophia,Carter,185,0
2130,Olivia,Davis,60,0
2131,Maya,Wright,108,1
2132,Lucy,King,160,0
2133,Ava,Young,134,1
2134,Freya,Johnson,287,0
2135,Isabella,Walker,186,0
2136,Olivia,Moore,288,0
2137,Olivia,Nelson,245,0
2138,Sofia,Young,11,0
2139,Grace,Allen,137,0
2140,Maya,Evans,227,1
2141,Charlotte,Evans,8,0
2142,Isabella,Nelson,165,0
2143,Alice,Hill,311,0
2144,Aria,Martin,119,0
2145,Eva,Moore,120,1
2146,Isabella,Nelson,5,0
2147,Emily,Walker,277,0
2148,Olivia,Wilson,171,0
2149,Lily-Rose,Martin,345,1
2150,Ella,Hill,121,0
2151,Lily-Rose,Baker,62,0
2152,Eva,Walker,107,0
2153,Freya,Carter,159,0
2154,Aurora,Walker,333,0
2155,Isabella,Walker,334,1
2156,Julia,Wilson,95,1
2157,Lily-Rose,Adams,86,0
2158,Aurora,Taylor,332,1
2159,Zoe,Young,97,0
2160,Lily-Rose,Wilson,109,1
2161,Leah,Carter,310,0
2162,Emily,Brown,186,0
2163,Amelia,Nelson,105,1
2164,Sophia,Lewis,363,0
2165,Mia,Mitchell,255,0
2166,Lily,Moore,229,0
2167,Emily,Evans,36,0
2168,Emily,Thomas,15,1
2169,Clara,Nelson,24,1
2170,Amelia,Hernandez,190,1
2171,Grace,Taylor,140,0
2172,Alice,Hall,1,0
2173,Clara,Moore,279,0
2174,Mia,Hernandez,299,1
2175,Aria,Davis,23,1
2176,Grace,Baker,356,0
2177,Ruby,Brown,121,1
2178,Ruby,Martin,252,0
2179,Lucy,Johnson,364,1
2180,Sofia,Clark,251,1
2181,Julia,Allen,188,0
2182,Scarlett,Smith,27,0
2183,Ruby,Walker,350,1
2184,Aurora,Moore,184,0
2185,Isabella,Wilson,316,0
2186,Grace,Scott,157,0
2187,Clara,Moore,329,1
2188,Emma,Allen,1,0
2189,Sofia,Davis,3,1
2190,Sofia,Young,17,0
2191,Olivia,Johnson,233,0
2192,Maya,Wilson,5,0
2193,Isabella,Walker,345,0
2194,Julia,Johnson,232,0
2195,Alice,Baker,289,1
2196,Charlotte,Allen,243,0
2197,Ella,Clark,162,0
2198,Chloe,Allen,7,0
2199,Alice,Davis,248,1
2200,Sophia,Moore,114,0
2201,Lily,Hill,20,0
2202,Emily,Davis,219,0
2203,Emily,Lee,122,0
2204,Maya,Thomas,121,0
2205,Emily,Perez,316,0
2206,Leah,Robinson,255,0
2207,Aria,Smith,221,0
2208,Aurora,Smith,139,0
2209,Freya,Wilson,147,0
2210,Freya,Thomas,52,0
2211,Olivia,Smith,179,0
2212,Maya,Hill,49,0
2213,Lily,Hall,148,1
2214,Freya,Allen,10,0
2215,Olivia,Brown,170,0
2216,Emma,Davis,150,1
2217,Clara,King,161,1
2218,Emma,Carter,133,0
2219,Julia,Hill,227,0
2220,Grace,Carter,128,0
2221,Ruby,Young,111,0
2222,Emma,Davis,14,0
2223,Ruby,Taylor,301,0
2224,Aria,Smith,204,0
2225,Chloe,Carter,103,1
2226,Zoe,Hill,244,0
2227,Amelia,Scott,344,0
2228,Sofia,Johnson,39,0
2229,Amelia,Smith,77,0
2230,Lily-Rose,Perez,4,0
2231,Sofia,Lewis,166,0
2232,Maya,Davis,339,0
2233,Lucy,Nelson,17,0
2234,Emma,Wright,341,0
2235,Clara,Davis,126,0
2236,Hannah,Wright,135,0
2237,Lily,Lewis,172,0
2238,Hannah,Baker,168,0
2239,Olivia,Robinson,112,0
2240,Ruby,Walker,244,0
2241,Scarlett,Robinson,217,0
2242,Julia,Hall,1,0
2243,Lucy,King,253,1
2244,Alice,King,235,1
2245,Alice,Nelson,155,0
2246,Grace,Adams,263,0
2247,Alice,Clark,187,0
2248,Lily-Rose,Carter,76,0
2249,Lily-Rose,Clark,70,0
2250,Chloe,Wilson,316,0
2251,Emily,Smith,28,0
2252,Emily,Perez,41,0
2253,Eva,Moore,337,0
2254,Olivia,Lewis,47,0
2255,Grace,Carter,193,0
2256,Ella,Thomas,10,0
2257,Zoe,Taylor,4,0
2258,Chloe,Hall,66,0
2259,Sophia,Wilson,236,0
2260,Olivia,Martin,57,0
2261,Chloe,Hernandez,208,1
2262,Alice,Thomas,43,0
2263,Aria,Hill,246,0
2264,Isabella,Smith,183,0
2265,Emily,Baker,199,0
2266,Lily-Rose,Evans,13,0
2267,Julia,Brown,1,1
2268,Scarlett,Hill,174,0
2269,Emma,Hernandez,154,1
2270,Eva,Carter,252,0
2271,Aurora,Evans,232,0
2272,Sofia,Martin,234,0
2273,Ruby,Adams,124,0
2274,Alice,Hill,41,1
2275,Aurora,Martin,97,0
2276,Clara,Allen,96,0
2277,Lily,Young,50,0
2278,Hannah,Robinson,32,0
2279,Grace,Brown,269,0
2280,Lily,Lewis,317,1
2281,Emma,Taylor,224,1
2282,Aria,Davis,215,1
2283,Emily,Thomas,113,1
2284,Ruby,Adams,42,0
2285,Eva,Wilson,295,0
2286,Freya,Davis,230,0
2287,Emma,Lee,10,0
2288,Lily-Rose,Davis,35,1
2289,Aurora,Perez,248,0
2290,Isabella,Baker,182,0
2291,Lily,Hall,284,0
2292,Ella,Smith,254,0
2293,Aurora,Mitchell,349,0
2294,Hannah,Allen,13,0
2295,Olivia,Baker,175,0
2296,Lily,Adams,264,0
2297,Julia,Walker,76,1
2298,Hannah,Thomas,140,0
2299,Lily-Rose,Wilson,310,1
2300,Ruby,Adams,105,0
2301,Charlotte,Davis,169,1
2302,Freya,Hernandez,260,0
2303,Emily,Smith,314,0
2304,Emily,Wilson,144,0
2305,Clara,Scott,290,1
2306,Ava,Hernandez,157,0
2307,Alice,Martin,331,0
2308,Isabella,Martin,273,0
2309,Grace,Perez,137,1
2310,Hannah,Thomas,299,0
2311,Mia,King,20,0
2312,Sofia,Robinson,206,0
2313,Maya,Johnson,126,0
2314,Olivia,Moore,155,0
2315,Charlotte,Clark,201,0
2316,Lily-Rose,Martin,196,0
2317,Lily,Young,314,0
2318,Emma,Baker,25,0
2319,Lily-Rose,Martin,339,0
2320,Sofia,Brown,83,0
2321,Olivia,Adams,75,1
2322,Isabella,Lewis,95,1
2323,Scarlett,Mitchell,226,1
2324,Sophia,King,289,0
2325,Clara,Carter,288,0
2326,Aurora,Adams,215,0
2327,Sophia,Baker,363,0
2328,Lily-Rose,Carter,145,0
2329,Grace,Evans,49,1
2330,Isabella,Smith,285,0
2331,Emma,Taylor,50,0
2332,Eva,Adams,240,0
2333,Charlotte,Robinson,249,1
2334,Aria,Davis,130,1
2335,Sophia,Perez,163,0
2336,Lucy,Robinson,53,0
2337,Maya,Scott,168,1
2338,Sophia,Clark,77,0
2339,Emily,Hernandez,145,0
2340,Lily-Rose,Hill,118,1
2341,Zoe,Lee,364,0
2342,Ruby,Hall,342,0
2343,Julia,Mitchell,139,0
2344,Charlotte,Hill,112,0
2345,Sophia,Baker,30,0
2346,Ruby,Mitchell,179,0
2347,Freya,King,209,1
2348,Ava,Thomas,169,1
2349,Ella,Mitchell,11,0
2350,Aurora,Carter,212,1
2351,Lily-Rose,Lewis,79,0
2352,Maya,Smith,63,0
2353,Charlotte,Perez,47,0
2354,Ava,Clark,74,0
2355,Isabella,Smith,194,1
2356,Clara,Smith,27,0
2357,Sofia,Martin,320,1
2358,Alice,Scott,347,1
2359,Lily,Hernandez,241,0
2360,Lily-Rose,Scott,267,0
2361,Leah,Lewis,148,0
2362,Isabella,Smith,353,0
2363,Ava,Robinson,297,0
2364,Charlotte,Perez,314,1
2365,Alice,Thomas,80,1
2366,Maya,Hall,357,0
2367,Lily,Clark,260,0
2368,Lily-Rose,Clark,126,0
2369,Isabella,Martin,7,0
2370,Sophia,Nelson,162,0
2371,Zoe,Davis,335,0
2372,Amelia,Robinson,248,0
2373,Lucy,Clark,334,0
2374,Clara,Wilson,227,0
2375,Lily,Martin,214,0
2376,Julia,Hill,322,0
2377,Maya,Young,273,0
2378,Alice,Robinson,135,0
2379,Ava,King,114,0
2380,Leah,Davis,261,0
2381,Aria,Nelson,233,0
2382,Charlotte,Smith,205,0
2383,Isabella,Allen,191,0
2384,Ava,Thomas,246,0
2385,Emma,Carter,24,0
2386,Lily-Rose,Hernandez,85,0
2387,Ruby,Young,328,0
2388,Grace,Clark,134,1
2389,Grace,Wright,16,0
2390,Sophia,Hill,34,0
2391,Charlotte,Scott,304,0
2392,Ava,Carter,318,1
2393,Aurora,Evans,326,0
2394,Leah,Scott,180,0
2395,Leah,Lee,287,1
2396,Ava,Lee,10,0
2397,Eva,Davis,77,0
2398,Charlotte,Allen,268,0
2399,Leah,Wright,267,0
2400,Freya,Moore,9,0
2401,Grace,Adams,168,0
2402,Emma,Moore,190,0
2403,Ruby,Davis,220,0
2404,Julia,Hernandez,87,0
2405,Charlotte,Hernandez,124,0
2406,Sophia,Johnson,113,0
2407,Chloe,Adams,264,1
2408,Lily-Rose,Perez,361,0
2409,Olivia,Moore,332,0
2410,Hannah,Hall,221,0
2411,Amelia,Robinson,277,0
2412,Alice,Adams,331,0
2413,Ruby,Robinson,343,0
2414,Lily,Robinson,203,0
2415,Aurora,Young,238,1
2416,Hannah,Lee,163,1
2417,Emma,Evans,168,0
2418,Alice,Hernandez,257,1
2419,Emily,King,115,0
2420,Clara,Moore,206,0
2421,Isabella,Thomas,8,0
2422,Aurora,Scott,180,0
2423,Aurora,Carter,229,0
2424,Lily-Rose,King,248,0
2425,Lily-Rose,Young,103,0
2426,Sofia,Hill,300,1
2427,Maya,Wilson,144,1
2428,Ava,Hill,306,0
2429,Eva,Allen,365,0
2430,Lily-Rose,Taylor,34,0
2431,Olivia,Hill,178,0
2432,Sophia,Lee,144,0
2433,Isabella,Johnson,156,0
2434,Amelia,Baker,58,0
2435,Zoe,King,130,0
2436,Sofia,Hall,237,0
2437,Chloe,Wilson,112,0
2438,Emma,Thomas,5,1
2439,Ella,Mitchell,178,0
2440,Sofia,Johnson,244,0
2441,Freya,Clark,166,0
2442,Charlotte,Carter,157,1
2443,Ruby,Taylor,22,0
2444,Isabella,Wright,281,0
2445,Clara,Scott,351,0
2446,Charlotte,Wilson,148,1
2447,Amelia,Smith,133,0
2448,Zoe,Hall,147,0
2449,Mia,Wilson,204,0
2450,Julia,Lewis,364,0
2451,Leah,Scott,2,0
2452,Lucy,Clark,276,0
2453,Chloe,Lewis,213,0
2454,Sofia,Smith,35,0
2455,Freya,Hernandez,364,0
2456,Chloe,Evans,287,1
2457,Leah,Walker,140,1
2458,Aria,Perez,259,0
2459,Ella,Nelson,69,0
2460,Lily-Rose,Wilson,170,0
2461,Ava,Nelson,206,0
2462,Maya,Martin,227,1
2463,Emma,Martin,101,0
2464,Lily,Clark,249,1
2465,Ava,Lewis,302,1
2466,Lily-Rose,Taylor,215,0
2467,Leah,Scott,331,0
2468,Aurora,Perez,201,0
2469,Alice,Hernandez,156,0
2470,Sofia,Mitchell,333,1
2471,Olivia,Moore,339,0
2472,Amelia,Johnson,349,0
2473,Amelia,Wright,182,0
2474,Ruby,Wilson,279,0
2475,Grace,Lewis,328,0
2476,Hannah,Perez,260,0
2477,Isabella,Allen,210,0
2478,Amelia,Allen,236,0
2479,Zoe,Wilson,148,1
2480,Lucy,Perez,45,0
2481,Sophia,Walker,233,0
2482,Emily,Young,109,0
2483,Aria,Thomas,192,0
2484,Sofia,Young,229,0
2485,Julia,Martin,343,0
2486,Lily-Rose,Baker,190,0
2487,Grace,Thomas,31,0
2488,Aria,King,315,0
2489,Julia,Lewis,243,0
2490,Emma,Smith,293,0
2491,Julia,Smith,327,0
2492,Emily,Mitchell,280,0
2493,Charlotte,Carter,89,0
2494,Ruby,Lewis,359,0
2495,Grace,Scott,131,0
2496,Lucy,Mitchell,91,1
2497,Ruby,Moore,249,0
2498,Aria,Mitchell,355,0
2499,Leah,Moore,43,1
2500,Lily,Davis,207,0
2501,Clara,Lee,335,0
2502,Sophia,Lewis,67,0
2503,Isabella,Wright,155,0
2504,Scarlett,King,289,0
2505,Scarlett,Hernandez,206,1
2506,Lucy,Smith,164,0
2507,Hannah,Scott,44,0
2508,Ava,Allen,237,1
2509,Ruby,Allen,300,0
2510,Isabella,Carter,56,0
2511,Isabella,Wright,285,0
2512,Freya,Hill,212,0
2513,Hannah,Johnson,181,0
2514,Ella,Perez,241,0
2515,Grace,Robinson,253,0
2516,Lily,Allen,22,0
2517,Scarlett,King,134,1
2518,Ella,Mitchell,191,0
2519,Sofia,Perez,294,0
2520,Eva,Brown,57,0
2521,Ava,Wilson,21,0
2522,Emily,Taylor,186,0
2523,Lily,Young,251,0
2524,Ava,Scott,264,1
2525,Aurora,Robinson,246,1
2526,Olivia,Scott,86,0
2527,Leah,Perez,318,0
2528,Isabella,Adams,338,1
2529,Lily,Walker,88,0
2530,Aria,Walker,29,0
2531,Hannah,Young,200,1
2532,Sofia,Hall,208,1
2533,Sophia,Mitchell,306,0
2534,Maya,Davis,29,0
2535,Lily,Lee,325,1
2536,Eva,Wilson,68,0
2537,Chloe,Lee,363,0
2538,Lily-Rose,Robinson,271,1
2539,Hannah,Lee,217,0
2540,Emma,Moore,22,0
2541,Olivia,Hall,175,0
2542,Charlotte,Mitchell,11,0
2543,Maya,Perez,105,1
2544,Lily-Rose,Wright,41,1
2545,Ruby,Thomas,63,0
2546,Zoe,Evans,112,0
2547,Aria,Robinson,278,1
2548,Aria,Wilson,15,0
2549,Hannah,Baker,36,0
2550,Lily,Hall,252,0
2551,Alice,Lewis,253,0
2552,Alice,Baker,107,1
2553,Zoe,Baker,360,0
2554,Lily-Rose,Brown,42,0
2555,Ruby,Hill,246,1
2556,Alice,Clark,50,1
2557,Julia,Lee,361,0
2558,Ella,Allen,118,0
2559,Julia,Baker,351,0
2560,Lily-Rose,Robinson,225,0
2561,Grace,Davis,122,0
2562,Amelia,Hernandez,81,0
2563,Clara,Johnson,95,0
2564,Ruby,Wilson,66,0
2565,Lucy,Mitchell,231,0
2566,Freya,Lewis,99,0
2567,Lily-Rose,Scott,93,0
2568,Sofia,Taylor,229,1
2569,Clara,Wright,227,0
2570,Eva,Scott,19,1
2571,Amelia,Adams,127,1
2572,Grace,Hill,112,1
2573,Zoe,Adams,328,0
2574,Ella,Hall,280,0
2575,Alice,Davis,104,0
2576,Ruby,Scott,237,0
2577,Olivia,Hall,342,0
2578,Leah,Scott,66,1
2579,Lucy,Moore,316,1
2580,Lily-Rose,Hernandez,280,0
2581,Alice,Thomas,172,1
2582,Mia,Davis,153,1
2583,Amelia,Evans,361,0
2584,Maya,Johnson,107,0
2585,Scarlett,Johnson,244,0
2586,Isabella,King,55,0
2587,Sofia,Perez,232,1
2588,Lily,Davis,211,0
2589,Aria,Hall,99,0
2590,Sophia,Baker,318,0
2591,Hannah,Allen,77,0
2592,Amelia,Brown,52,0
2593,Lucy,Adams,357,0
2594,Alice,Lewis,155,1
2595,Sophia,Nelson,323,0
2596,Isabella,Robinson,192,0
2597,Ava,Hill,316,1
2598,Lucy,Perez,154,0
2599,Emma,Baker,58,0
2600,Amelia,King,272,0
2601,Aria,Scott,253,0
2602,Eva,Baker,337,1
2603,Mia,Wright,339,0
2604,Amelia,Johnson,75,1
2605,Zoe,Thomas,27,0
2606,Charlotte,Adams,227,0
2607,Charlotte,Taylor,268,0
2608,Zoe,Moore,67,0
2609,Alice,Baker,191,0
2610,Maya,Perez,272,1
2611,Ava,Hernandez,257,0
2612,Eva,Hall,16,0
2613,Grace,Perez,106,0
2614,Ella,Evans,37,0
2615,Lily,Perez,360,0
2616,Leah,Robinson,318,1
2617,Freya,Walker,244,1
2618,Alice,Baker,363,0
2619,Grace,Davis,16,0
2620,Zoe,Taylor,205,0
2621,Julia,Clark,95,0
2622,Lucy,Hill,69,1
2623,Lily-Rose,Martin,102,0
2624,Hannah,Young,128,0
2625,Scarlett,Young,87,0
2626,Amelia,Johnson,312,0
2627,Zoe,Lee,336,0
2628,Lucy,Walker,90,0
2629,Aria,Smith,94,0
2630,Clara,Brown,11,1
2631,Ruby,Mitchell,342,0
2632,Ruby,Carter,82,0
2633,Eva,Wilson,11,0
2634,Julia,Johnson,106,0
2635,Hannah,Hernandez,13,0
2636,Isabella,Scott,305,1
2637,Aurora,Taylor,354,0
2638,Maya,Hall,101,0
2639,Alice,Mitchell,171,0
2640,Sophia,Davis,181,1
2641,Hannah,Scott,219,0
2642,Julia,Hill,13,0
2643,Sophia,Allen,172,0
2644,Lily,Wilson,331,0
2645,Zoe,Hall,181,1
2646,Leah,Young,220,0
2647,Julia,Lewis,225,0
2648,Emily,Walker,352,0
2649,Maya,Wright,247,0
2650,Hannah,Adams,272,0
2651,Sophia,Hall,106,0
2652,Ruby,Smith,1,0
2653,Julia,Hernandez,104,0
2654,Emily,Hernandez,202,0
2655,Alice,Walker,294,0
2656,Alice,Taylor,163,0
2657,Lily-Rose,Johnson,119,0
2658,Maya,Wright,180,0
2659,Eva,Thomas,111,1
2660,Sophia,Hall,270,0
2661,Eva,Mitchell,340,0
2662,Ella,Young,181,0
2663,Clara,Davis,302,1
2664,Amelia,Wright,348,0
2665,Julia,Hernandez,164,0
2666,Leah,Mitchell,347,0
2667,Alice,Moore,140,0
2668,Zoe,Lee,227,0
2669,Emily,Clark,33,1
2670,Mia,Lee,266,1
2671,Aria,Walker,266,0
2672,Ella,Lee,46,0
2673,Chloe,Walker,186,0
2674,Isabella,Wilson,352,1
2675,Maya,Lewis,17,0
2676,Charlotte,Clark,183,0
2677,Ella,Perez,10,1
2678,Maya,Lewis,349,0
2679,Eva,Mitchell,104,0
2680,Leah,Young,193,0
2681,Lily-Rose,Mitchell,203,1
2682,Ruby,Baker,124,0
2683,Ella,Martin,71,1
2684,Hannah,Brown,331,0
2685,Clara,Smith,178,0
2686,Freya,Taylor,262,0
2687,Eva,King,209,0
2688,Scarlett,Robinson,223,0
2689,Lily,King,351,0
2690,Olivia,Davis,24,0
2691,Clara,Robinson,77,0
2692,Freya,Carter,248,1
2693,Freya,Brown,340,0
2694,Aria,Scott,174,0
2695,Julia,Hernandez,159,1
2696,Eva,Robinson,166,0
2697,Alice,Wilson,162,1
2698,Amelia,Moore,115,0
2699,Charlotte,Taylor,300,1
2700,Sophia,Mitchell,232,0
2701,Isabella,Clark,116,0
2702,Leah,Perez,159,1
2703,Maya,Lee,339,1
2704,Sophia,Walker,220,0
2705,Ava,Wright,92,0
2706,Grace,Moore,318,0
2707,Isabella,Martin,153,0
2708,Amelia,Lee,77,0
2709,Leah,Lee,355,0
2710,Hannah,Evans,119,1
2711,Ella,Johnson,356,0
2712,Sophia,Hill,205,0
2713,Lucy,Hernandez,236,0
2714,Hannah,Wright,330,0
2715,Emma,Scott,270,0
2716,Grace,Clark,113,0
2717,Eva,Allen,92,0
2718,Freya,Young,253,0
2719,Ruby,Moore,325,0
2720,Emma,Taylor,304,0
2721,Leah,Brown,357,0
2722,Clara,Evans,82,0
2723,Ava,Hill,45,1
2724,Maya,Nelson,278,1
2725,Lucy,Martin,360,0
2726,Grace,Lewis,163,0
2727,Emma,Baker,166,0
2728,Clara,Lewis,194,1
2729,Freya,Lee,29,0
2730,Emma,Carter,141,0
2731,Mia,Baker,265,0
2732,Chloe,Nelson,63,0
2733,Mia,Walker,354,0
2734,Lily-Rose,Mitchell,260,0
2735,Ava,Scott,254,0
2736,Ava,Evans,330,0
2737,Chloe,King,261,0
2738,Lily-Rose,Walker,117,0
2739,Aurora,Clark,141,1
2740,Scarlett,Scott,17,0
2741,Emily,Wilson,349,0
2742,Ruby,Moore,78,0
2743,Lily-Rose,Hall,212,0
2744,Julia,Martin,144,0
2745,Olivia,Scott,108,0
2746,Charlotte,Mitchell,141,0
2747,Isabella,Hall,29,0
2748,Chloe,Davis,172,1
2749,Lily,Perez,334,0
2750,Emily,Baker,277,0
2751,Isabella,Lee,98,0
2752,Lucy,Thomas,8,0
2753,Emma,Robinson,67,0
2754,Ava,Walker,353,0
2755,Hannah,Thomas,49,0
2756,Charlotte,Davis,261,0
2757,Olivia,Brown,190,0
2758,Amelia,King,201,0
2759,Ella,Taylor,229,0
2760,Julia,Johnson,66,0
2761,Grace,Thomas,69,0
2762,Charlotte,King,3,1
2763,Aurora,Allen,216,0
2764,Emma,Smith,206,0
2765,Emily,Davis,50,1
2766,Emily,Smith,137,0
2767,Emily,Johnson,54,0
2768,Ava,Carter,72,1
2769,Julia,Wright,52,0
2770,Emma,Mitchell,58,0
2771,Aria,Adams,173,0
2772,Alice,Johnson,97,1
2773,Grace,Clark,281,0
2774,Ruby,Evans,336,0
2775,Aria,Lewis,183,0
2776,Lily,Smith,87,1
2777,Lucy,Allen,243,0
2778,Mia,Nelson,147,0
2779,Chloe,Clark,287,1
2780,Emma,Young,114,1
2781,Aurora,Moore,261,0
2782,Julia,Perez,272,0
2783,Mia,Martin,115,0
2784,Amelia,Martin,125,0
2785,Aria,Mitchell,167,0
2786,Charlotte,Hall,115,1
2787,Clara,Clark,184,0
2788,Olivia,Smith,199,0
2789,Zoe,Scott,335,0
2790,Emily,Walker,245,0
2791,Scarlett,Robinson,351,1
2792,Charlotte,Wright,277,1
2793,Maya,Nelson,281,0
2794,Freya,Smith,130,0
2795,Hannah,Adams,341,0
2796,Lily-Rose,Mitchell,93,0
2797,Charlotte,Wilson,94,0
2798,Leah,King,235,0
2799,Charlotte,Robinson,152,0
2800,Maya,Baker,294,0
2801,Freya,Brown,325,1
2802,Chloe,Wilson,299,0
2803,Chloe,King,51,0
2804,Charlotte,Lewis,93,1
2805,Eva,Lee,98,0
2806,Grace,Baker,92,1
2807,Eva,King,172,0
2808,Maya,Martin,346,1
2809,Aurora,Wright,279,0
2810,Mia,Robinson,132,1
2811,Lily,Carter,124,0
2812,Chloe,Carter,44,0
2813,Charlotte,Hill,363,0
2814,Chloe,Hernandez,196,0
2815,Emily,Walker,321,0
2816,Leah,Lewis,302,0
2817,Ella,Walker,41,0
2818,Ella,Wilson,89,1
2819,Olivia,Carter,175,1
2820,Grace,King,19,1
2821,Charlotte,Walker,13,0
2822,Ella,Allen,282,0
2823,Freya,Walker,73,0
2824,Scarlett,Hernandez,143,1
2825,Clara,Scott,243,1
2826,Ava,Hall,243,1
2827,Ruby,Davis,141,0
2828,Julia,King,38,0
2829,Alice,Clark,343,0
2830,Lily-Rose,Smith,98,0
2831,Lily-Rose,Scott,155,0
2832,Lily-Rose,Evans,156,0
2833,Hannah,Robinson,141,0
2834,Chloe,Evans,313,0
2835,Maya,Thomas,66,0
2836,Aria,Walker,243,0
2837,Clara,Moore,181,0
2838,Hannah,Clark,171,0
2839,Grace,Hall,244,0
2840,Leah,Brown,30,0
2841,Aria,Lee,273,0
2842,Charlotte,Wright,301,0
2843,Mia,Hall,319,1
2844,Alice,Martin,174,0
2845,Leah,Evans,235,0
2846,Isabella,Martin,315,1
2847,Sophia,Lee,172,0
2848,Sophia,Thomas,77,0
2849,Emily,Brown,182,0
2850,Lucy,Davis,310,0
2851,Ava,Young,126,0
2852,Grace,Hernandez,213,0
2853,Isabella,Thomas,351,0
2854,Olivia,Nelson,174,0
